category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0048542	1	0.465603968491272	0	93	lymph gland development	BP
GO:0048557	1	0.959913047229732	0	5	embryonic digestive tract morphogenesis	BP
GO:0048562	1	0.891715649343038	0	14	embryonic organ morphogenesis	BP
GO:0048566	1	0.959913047229732	0	5	embryonic digestive tract development	BP
GO:0048567	1	0.899050345204383	0	13	ectodermal digestive tract morphogenesis	BP
GO:0048580	1	0.726385548880583	0	39	regulation of post-embryonic development	BP
GO:0048581	1	0.835126523320288	0	22	negative regulation of post-embryonic development	BP
GO:0048582	1	0.952088200706563	0	6	positive regulation of post-embryonic development	BP
GO:0048588	1	0.43223533234742	0	102	developmental cell growth	BP
GO:0048599	1	0.182105488151895	0	206	oocyte development	BP
GO:0048600	1	0.967801392764234	0	4	oocyte fate commitment	BP
GO:0048601	1	0.967801392764234	0	4	oocyte morphogenesis	BP
GO:0048611	1	0.959913047229732	0	5	embryonic ectodermal digestive tract development	BP
GO:0048613	1	0.959913047229732	0	5	embryonic ectodermal digestive tract morphogenesis	BP
GO:0048615	1	0.959913047229732	0	5	embryonic anterior midgut (ectodermal) morphogenesis	BP
GO:0048617	1	0.975753746032634	0	3	embryonic foregut morphogenesis	BP
GO:0048634	1	0.808176960391804	0	26	regulation of muscle organ development	BP
GO:0048635	1	0.967801392764234	0	4	negative regulation of muscle organ development	BP
GO:0048636	1	0.899050345204383	0	13	positive regulation of muscle organ development	BP
GO:0048639	1	0.339976864711983	0	131	positive regulation of developmental growth	BP
GO:0048640	1	0.38496536462312	0	116	negative regulation of developmental growth	BP
GO:0048644	1	0.891715649343038	0	14	muscle organ morphogenesis	BP
GO:0048645	1	0.435823091902078	0	101	animal organ formation	BP
GO:0048663	1	0.454207748938283	0	96	neuron fate commitment	BP
GO:0048665	1	0.862963147442403	0	18	neuron fate specification	BP
GO:0048668	1	0.967801392764234	0	4	collateral sprouting	BP
GO:0048674	1	0.975753746032634	0	3	collateral sprouting of injured axon	BP
GO:0048675	1	0.53572166561833	0	76	axon extension	BP
GO:0048677	1	0.952088200706563	0	6	axon extension involved in regeneration	BP
GO:0048678	1	0.78208653747659	0	30	response to axon injury	BP
GO:0048679	1	0.899050345204383	0	13	regulation of axon regeneration	BP
GO:0048680	1	0.921413769341664	0	10	positive regulation of axon regeneration	BP
GO:0048681	1	0.975753746032634	0	3	negative regulation of axon regeneration	BP
GO:0048682	1	0.921413769341664	0	10	sprouting of injured axon	BP
GO:0048686	1	0.952088200706563	0	6	regulation of sprouting of injured axon	BP
GO:0048687	1	0.952088200706563	0	6	positive regulation of sprouting of injured axon	BP
GO:0048690	1	0.952088200706563	0	6	regulation of axon extension involved in regeneration	BP
GO:0048691	1	0.952088200706563	0	6	positive regulation of axon extension involved in regeneration	BP
GO:0048728	1	0.884440049960331	0	15	proboscis development	BP
GO:0048730	1	0.952088200706563	0	6	epidermis morphogenesis	BP
GO:0048735	1	0.959913047229732	0	5	haltere morphogenesis	BP
GO:0048747	1	0.835126523320288	0	22	muscle fiber development	BP
GO:0048753	1	0.828307076360441	0	23	pigment granule organization	BP
GO:0048754	1	0.514081415327963	0	81	branching morphogenesis of an epithelial tube	BP
GO:0048762	1	0.928989627671297	0	9	mesenchymal cell differentiation	BP
GO:0048789	1	0.884440049960331	0	15	cytoskeletal matrix organization at active zone	BP
GO:0048790	1	0.828307076360441	0	23	maintenance of presynaptic active zone structure	BP
GO:0048791	1	0.862963147442403	0	18	calcium ion-regulated exocytosis of neurotransmitter	BP
GO:0048800	1	0.795026067286516	0	28	antennal morphogenesis	BP
GO:0048804	1	0.959913047229732	0	5	imaginal disc-derived female genitalia morphogenesis	BP
GO:0048807	1	0.959913047229732	0	5	female genitalia morphogenesis	BP
GO:0048814	1	0.669082234832326	0	49	regulation of dendrite morphogenesis	BP
GO:0048841	1	0.906444611434089	0	12	regulation of axon extension involved in axon guidance	BP
GO:0048846	1	0.855919269083522	0	19	axon extension involved in axon guidance	BP
GO:0048854	1	0.921413769341664	0	10	brain morphogenesis	BP
GO:0048859	1	0.461774201117295	0	94	formation of anatomical boundary	BP
GO:0048863	1	0.326166949642095	0	136	stem cell differentiation	BP
GO:0048864	1	0.72044374479976	0	40	stem cell development	BP
GO:0048865	1	0.647431983065077	0	53	stem cell fate commitment	BP
GO:0048867	1	0.738414707126347	0	37	stem cell fate determination	BP
GO:0048872	1	0.669082234832326	0	49	homeostasis of number of cells	BP
GO:0048873	1	0.952088200706563	0	6	homeostasis of number of cells within a tissue	BP
GO:0048934	1	0.921413769341664	0	10	peripheral nervous system neuron differentiation	BP
GO:0048935	1	0.921413769341664	0	10	peripheral nervous system neuron development	BP
GO:0050000	1	0.738414707126347	0	37	chromosome localization	BP
GO:0050427	1	0.967801392764234	0	4	3'-phosphoadenosine 5'-phosphosulfate metabolic process	BP
GO:0050428	1	0.967801392764234	0	4	3'-phosphoadenosine 5'-phosphosulfate biosynthetic process	BP
GO:0050432	1	0.975753746032634	0	3	catecholamine secretion	BP
GO:0050433	1	0.975753746032634	0	3	regulation of catecholamine secretion	BP
GO:0050650	1	0.906444611434089	0	12	chondroitin sulfate proteoglycan biosynthetic process	BP
GO:0050654	1	0.906444611434089	0	12	chondroitin sulfate proteoglycan metabolic process	BP
GO:0050657	1	0.287975562514463	0	151	nucleic acid transport	BP
GO:0050658	1	0.287975562514463	0	151	RNA transport	BP
GO:0050667	1	0.959913047229732	0	5	homocysteine metabolic process	BP
GO:0050673	1	0.769355016214344	0	32	epithelial cell proliferation	BP
GO:0050678	1	0.975753746032634	0	3	regulation of epithelial cell proliferation	BP
GO:0050680	1	0.975753746032634	0	3	negative regulation of epithelial cell proliferation	BP
GO:0050684	1	0.425147085401909	0	104	regulation of mRNA processing	BP
GO:0050686	1	0.891715649343038	0	14	negative regulation of mRNA processing	BP
GO:0050688	1	0.808176960391804	0	26	regulation of defense response to virus	BP
GO:0050691	1	0.870064263652585	0	17	regulation of defense response to virus by host	BP
GO:0050708	1	0.596286611718417	0	63	regulation of protein secretion	BP
GO:0050709	1	0.814832731117698	0	25	negative regulation of protein secretion	BP
GO:0050714	1	0.808176960391804	0	26	positive regulation of protein secretion	BP
GO:0050730	1	0.842001407233195	0	21	regulation of peptidyl-tyrosine phosphorylation	BP
GO:0050731	1	0.928989627671297	0	9	positive regulation of peptidyl-tyrosine phosphorylation	BP
GO:0050732	1	0.906444611434089	0	12	negative regulation of peptidyl-tyrosine phosphorylation	BP
GO:0050764	1	0.870064263652585	0	17	regulation of phagocytosis	BP
GO:0050766	1	0.921413769341664	0	10	positive regulation of phagocytosis	BP
GO:0050769	1	0.34566110693857	0	129	positive regulation of neurogenesis	BP
GO:0050770	1	0.526959690476716	0	78	regulation of axonogenesis	BP
GO:0050772	1	0.775694983385455	0	31	positive regulation of axonogenesis	BP
GO:0050773	1	0.581736291678961	0	66	regulation of dendrite development	BP
GO:0050774	1	0.967801392764234	0	4	negative regulation of dendrite morphogenesis	BP
GO:0050775	1	0.870064263652585	0	17	positive regulation of dendrite morphogenesis	BP
GO:0050792	1	0.921413769341664	0	10	regulation of viral process	BP
GO:0050796	1	0.928989627671297	0	9	regulation of insulin secretion	BP
GO:0050805	1	0.769355016214344	0	32	negative regulation of synaptic transmission	BP
GO:0050806	1	0.821542624940593	0	24	positive regulation of synaptic transmission	BP
GO:0050810	1	0.936626989732104	0	8	regulation of steroid biosynthetic process	BP
GO:0050821	1	0.6801739132476	0	47	protein stabilization	BP
GO:0050830	1	0.828307076360441	0	23	defense response to Gram-positive bacterium	BP
GO:0050848	1	0.928989627671297	0	9	regulation of calcium-mediated signaling	BP
GO:0050850	1	0.952088200706563	0	6	positive regulation of calcium-mediated signaling	BP
GO:0050879	1	0.952088200706563	0	6	multicellular organismal movement	BP
GO:0050881	1	0.952088200706563	0	6	musculoskeletal movement	BP
GO:0050884	1	0.899050345204383	0	13	neuromuscular process controlling posture	BP
GO:0050886	1	0.975753746032634	0	3	endocrine process	BP
GO:0050891	1	0.944326348463974	0	7	multicellular organismal water homeostasis	BP
GO:0050900	1	0.967801392764234	0	4	leukocyte migration	BP
GO:0050905	1	0.821542624940593	0	24	neuromuscular process	BP
GO:0050906	1	0.477282460336673	0	90	detection of stimulus involved in sensory perception	BP
GO:0050907	1	0.65816920529727	0	51	detection of chemical stimulus involved in sensory perception	BP
GO:0050908	1	0.891715649343038	0	14	detection of light stimulus involved in visual perception	BP
GO:0050909	1	0.775694983385455	0	31	sensory perception of taste	BP
GO:0050911	1	0.697152725201729	0	44	detection of chemical stimulus involved in sensory perception of smell	BP
GO:0050912	1	0.906444611434089	0	12	detection of chemical stimulus involved in sensory perception of taste	BP
GO:0050913	1	0.952088200706563	0	6	sensory perception of bitter taste	BP
GO:0050914	1	0.928989627671297	0	9	sensory perception of salty taste	BP
GO:0050916	1	0.921413769341664	0	10	sensory perception of sweet taste	BP
GO:0050918	1	0.848932173009371	0	20	positive chemotaxis	BP
GO:0050920	1	0.6801739132476	0	47	regulation of chemotaxis	BP
GO:0050921	1	0.821542624940593	0	24	positive regulation of chemotaxis	BP
GO:0050931	1	0.952088200706563	0	6	pigment cell differentiation	BP
GO:0050951	1	0.921413769341664	0	10	sensory perception of temperature stimulus	BP
GO:0050953	1	0.814832731117698	0	25	sensory perception of light stimulus	BP
GO:0050961	1	0.921413769341664	0	10	detection of temperature stimulus involved in sensory perception	BP
GO:0050962	1	0.855919269083522	0	19	detection of light stimulus involved in sensory perception	BP
GO:0050965	1	0.921413769341664	0	10	detection of temperature stimulus involved in sensory perception of pain	BP
GO:0050974	1	0.906444611434089	0	12	detection of mechanical stimulus involved in sensory perception	BP
GO:0050975	1	0.828307076360441	0	23	sensory perception of touch	BP
GO:0050976	1	0.928989627671297	0	9	detection of mechanical stimulus involved in sensory perception of touch	BP
GO:0050982	1	0.870064263652585	0	17	detection of mechanical stimulus	BP
GO:0050994	1	0.921413769341664	0	10	regulation of lipid catabolic process	BP
GO:0050995	1	0.944326348463974	0	7	negative regulation of lipid catabolic process	BP
GO:0051012	1	0.921413769341664	0	10	microtubule sliding	BP
GO:0051013	1	0.959913047229732	0	5	microtubule severing	BP
GO:0051016	1	0.975753746032634	0	3	barbed-end actin filament capping	BP
GO:0051017	1	0.652778794115474	0	52	actin filament bundle assembly	BP
GO:0051028	1	0.572231441934687	0	68	mRNA transport	BP
GO:0051036	1	0.891715649343038	0	14	regulation of endosome size	BP
GO:0051037	1	0.975753746032634	0	3	regulation of transcription involved in meiotic cell cycle	BP
GO:0051046	1	0.302690970681243	0	145	regulation of secretion	BP
GO:0051047	1	0.647431983065077	0	53	positive regulation of secretion	BP
GO:0051048	1	0.738414707126347	0	37	negative regulation of secretion	BP
GO:0051049	1	0.0269337400511599	0	432	regulation of transport	BP
GO:0051050	1	0.24588257333138	0	170	positive regulation of transport	BP
GO:0051051	1	0.531322842540278	0	77	negative regulation of transport	BP
GO:0051053	1	0.702904810393162	0	43	negative regulation of DNA metabolic process	BP
GO:0051056	1	0.342807351669727	0	130	regulation of small GTPase mediated signal transduction	BP
GO:0051057	1	0.6801739132476	0	47	positive regulation of small GTPase mediated signal transduction	BP
GO:0051058	1	0.697152725201729	0	44	negative regulation of small GTPase mediated signal transduction	BP
GO:0051084	1	0.959913047229732	0	5	'de novo' posttranslational protein folding	BP
GO:0051085	1	0.975753746032634	0	3	chaperone cofactor-dependent protein refolding	BP
GO:0051090	1	0.73237573998567	0	38	regulation of DNA-binding transcription factor activity	BP
GO:0051091	1	0.788530092883194	0	29	positive regulation of DNA-binding transcription factor activity	BP
GO:0051092	1	0.928989627671297	0	9	positive regulation of NF-kappaB transcription factor activity	BP
GO:0051094	1	0.0658257753391365	0	327	positive regulation of developmental process	BP
GO:0051098	1	0.775694983385455	0	31	regulation of binding	BP
GO:0051099	1	0.928989627671297	0	9	positive regulation of binding	BP
GO:0051100	1	0.899050345204383	0	13	negative regulation of binding	BP
GO:0051101	1	0.835126523320288	0	22	regulation of DNA binding	BP
GO:0051103	1	0.967801392764234	0	4	DNA ligation involved in DNA repair	BP
GO:0051123	1	0.821542624940593	0	24	RNA polymerase II preinitiation complex assembly	BP
GO:0051125	1	0.906444611434089	0	12	regulation of actin nucleation	BP
GO:0051126	1	0.944326348463974	0	7	negative regulation of actin nucleation	BP
GO:0051130	1	0.0339241082814817	0	405	positive regulation of cellular component organization	BP
GO:0051147	1	0.788530092883194	0	29	regulation of muscle cell differentiation	BP
GO:0051149	1	0.921413769341664	0	10	positive regulation of muscle cell differentiation	BP
GO:0051153	1	0.788530092883194	0	29	regulation of striated muscle cell differentiation	BP
GO:0051155	1	0.921413769341664	0	10	positive regulation of striated muscle cell differentiation	BP
GO:0051156	1	0.936626989732104	0	8	glucose 6-phosphate metabolic process	BP
GO:0051168	1	0.40792475698504	0	109	nuclear export	BP
GO:0051169	1	0.218812913829323	0	184	nuclear transport	BP
GO:0051170	1	0.481239206121847	0	89	import into nucleus	BP
GO:0051177	1	0.975753746032634	0	3	meiotic sister chromatid cohesion	BP
GO:0051180	1	0.967801392764234	0	4	vitamin transport	BP
GO:0051189	1	0.944326348463974	0	7	prosthetic group metabolic process	BP
GO:0051204	1	0.928989627671297	0	9	protein insertion into mitochondrial membrane	BP
GO:0051205	1	0.906444611434089	0	12	protein insertion into membrane	BP
GO:0051208	1	0.877223076888439	0	16	sequestering of calcium ion	BP
GO:0051209	1	0.913898925672856	0	11	release of sequestered calcium ion into cytosol	BP
GO:0051216	1	0.975753746032634	0	3	cartilage development	BP
GO:0051222	1	0.63686777118598	0	55	positive regulation of protein transport	BP
GO:0051223	1	0.369351789638426	0	121	regulation of protein transport	BP
GO:0051224	1	0.73237573998567	0	38	negative regulation of protein transport	BP
GO:0051231	1	0.795026067286516	0	28	spindle elongation	BP
GO:0051236	1	0.28322920131694	0	153	establishment of RNA localization	BP
GO:0051237	1	0.928989627671297	0	9	maintenance of RNA location	BP
GO:0051254	1	0.00751265108159533	0	580	positive regulation of RNA metabolic process	BP
GO:0051255	1	0.899050345204383	0	13	spindle midzone assembly	BP
GO:0051256	1	0.936626989732104	0	8	mitotic spindle midzone assembly	BP
GO:0051257	1	0.959913047229732	0	5	meiotic spindle midzone assembly	BP
GO:0051258	1	0.38179137419028	0	117	protein polymerization	BP
GO:0051259	1	0.652778794115474	0	52	protein complex oligomerization	BP
GO:0051260	1	0.835126523320288	0	22	protein homooligomerization	BP
GO:0051261	1	0.756828201326543	0	34	protein depolymerization	BP
GO:0051262	1	0.870064263652585	0	17	protein tetramerization	BP
GO:0051270	1	0.473357843538756	0	91	regulation of cellular component movement	BP
GO:0051271	1	0.906444611434089	0	12	negative regulation of cellular component movement	BP
GO:0051272	1	0.750640541019326	0	35	positive regulation of cellular component movement	BP
GO:0051282	1	0.884440049960331	0	15	regulation of sequestering of calcium ion	BP
GO:0051283	1	0.891715649343038	0	14	negative regulation of sequestering of calcium ion	BP
GO:0051289	1	0.913898925672856	0	11	protein homotetramerization	BP
GO:0051290	1	0.967801392764234	0	4	protein heterotetramerization	BP
GO:0051291	1	0.906444611434089	0	12	protein heterooligomerization	BP
GO:0051292	1	0.936626989732104	0	8	nuclear pore complex assembly	BP
GO:0051293	1	0.621339837406827	0	58	establishment of spindle localization	BP
GO:0051294	1	0.691447127450718	0	45	establishment of spindle orientation	BP
GO:0051295	1	0.952088200706563	0	6	establishment of meiotic spindle localization	BP
GO:0051296	1	0.967801392764234	0	4	establishment of meiotic spindle orientation	BP
GO:0051298	1	0.669082234832326	0	49	centrosome duplication	BP
GO:0051299	1	0.691447127450718	0	45	centrosome separation	BP
GO:0051301	1	0.0311477486666644	0	415	cell division	BP
GO:0051302	1	0.616247409685021	0	59	regulation of cell division	BP
GO:0051303	1	0.763066224828101	0	33	establishment of chromosome localization	BP
GO:0051304	1	0.522631923795868	0	79	chromosome separation	BP
GO:0051305	1	0.959913047229732	0	5	chromosome movement towards spindle pole	BP
GO:0051306	1	0.642128423916479	0	54	mitotic sister chromatid separation	BP
GO:0051307	1	0.855919269083522	0	19	meiotic chromosome separation	BP
GO:0051310	1	0.795026067286516	0	28	metaphase plate congression	BP
GO:0051315	1	0.928989627671297	0	9	attachment of mitotic spindle microtubules to kinetochore	BP
GO:0051321	1	0.0970653594501264	0	281	meiotic cell cycle	BP
GO:0051338	1	0.193071366059689	0	199	regulation of transferase activity	BP
GO:0051339	1	0.891715649343038	0	14	regulation of lyase activity	BP
GO:0051340	1	0.944326348463974	0	7	regulation of ligase activity	BP
GO:0051341	1	0.944326348463974	0	7	regulation of oxidoreductase activity	BP
GO:0051347	1	0.411313188150942	0	108	positive regulation of transferase activity	BP
GO:0051348	1	0.601216127987661	0	62	negative regulation of transferase activity	BP
GO:0051349	1	0.913898925672856	0	11	positive regulation of lyase activity	BP
GO:0051353	1	0.967801392764234	0	4	positive regulation of oxidoreductase activity	BP
GO:0051382	1	0.936626989732104	0	8	kinetochore assembly	BP
GO:0051383	1	0.884440049960331	0	15	kinetochore organization	BP
GO:0051402	1	0.726385548880583	0	39	neuron apoptotic process	BP
GO:0051403	1	0.425147085401909	0	104	stress-activated MAPK cascade	BP
GO:0051415	1	0.952088200706563	0	6	microtubule nucleation by interphase microtubule organizing center	BP
GO:0051418	1	0.921413769341664	0	10	microtubule nucleation by microtubule organizing center	BP
GO:0051438	1	0.848932173009371	0	20	regulation of ubiquitin-protein transferase activity	BP
GO:0051443	1	0.921413769341664	0	10	positive regulation of ubiquitin-protein transferase activity	BP
GO:0051444	1	0.967801392764234	0	4	negative regulation of ubiquitin-protein transferase activity	BP
GO:0051445	1	0.795026067286516	0	28	regulation of meiotic cell cycle	BP
GO:0051447	1	0.891715649343038	0	14	negative regulation of meiotic cell cycle	BP
GO:0051450	1	0.967801392764234	0	4	myoblast proliferation	BP
GO:0051452	1	0.808176960391804	0	26	intracellular pH reduction	BP
GO:0051453	1	0.663603567607496	0	50	regulation of intracellular pH	BP
GO:0051457	1	0.936626989732104	0	8	maintenance of protein location in nucleus	BP
GO:0051480	1	0.756828201326543	0	34	regulation of cytosolic calcium ion concentration	BP
GO:0051482	1	0.944326348463974	0	7	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	BP
GO:0051489	1	0.674605563568946	0	48	regulation of filopodium assembly	BP
GO:0051490	1	0.975753746032634	0	3	negative regulation of filopodium assembly	BP
GO:0051491	1	0.763066224828101	0	33	positive regulation of filopodium assembly	BP
GO:0051492	1	0.906444611434089	0	12	regulation of stress fiber assembly	BP
GO:0051493	1	0.173197352694074	0	212	regulation of cytoskeleton organization	BP
GO:0051494	1	0.744502842401016	0	36	negative regulation of cytoskeleton organization	BP
GO:0051495	1	0.469465098114917	0	92	positive regulation of cytoskeleton organization	BP
GO:0051496	1	0.944326348463974	0	7	positive regulation of stress fiber assembly	BP
GO:0051503	1	0.936626989732104	0	8	adenine nucleotide transport	BP
GO:0051560	1	0.952088200706563	0	6	mitochondrial calcium ion homeostasis	BP
GO:0051567	1	0.928989627671297	0	9	histone H3-K9 methylation	BP
GO:0051569	1	0.921413769341664	0	10	regulation of histone H3-K4 methylation	BP
GO:0051570	1	0.975753746032634	0	3	regulation of histone H3-K9 methylation	BP
GO:0051571	1	0.952088200706563	0	6	positive regulation of histone H3-K4 methylation	BP
GO:0051588	1	0.775694983385455	0	31	regulation of neurotransmitter transport	BP
GO:0051589	1	0.959913047229732	0	5	negative regulation of neurotransmitter transport	BP
GO:0051590	1	0.936626989732104	0	8	positive regulation of neurotransmitter transport	BP
GO:0051591	1	0.928989627671297	0	9	response to cAMP	BP
GO:0051592	1	0.967801392764234	0	4	response to calcium ion	BP
GO:0051598	1	0.959913047229732	0	5	meiotic recombination checkpoint	BP
GO:0051601	1	0.944326348463974	0	7	exocyst localization	BP
GO:0051602	1	0.975753746032634	0	3	response to electrical stimulus	BP
GO:0051604	1	0.312911265875384	0	141	protein maturation	BP
GO:0051608	1	0.959913047229732	0	5	histamine transport	BP
GO:0051639	1	0.967801392764234	0	4	actin filament network formation	BP
GO:0051640	1	0.0523615298116334	0	354	organelle localization	BP
GO:0051642	1	0.744502842401016	0	36	centrosome localization	BP
GO:0051643	1	0.975753746032634	0	3	endoplasmic reticulum localization	BP
GO:0051645	1	0.967801392764234	0	4	Golgi localization	BP
GO:0051646	1	0.708703756957198	0	42	mitochondrion localization	BP
GO:0051647	1	0.642128423916479	0	54	nucleus localization	BP
GO:0051648	1	0.295242746082031	0	148	vesicle localization	BP
GO:0051650	1	0.315519131410339	0	140	establishment of vesicle localization	BP
GO:0051653	1	0.621339837406827	0	58	spindle localization	BP
GO:0051654	1	0.835126523320288	0	22	establishment of mitochondrion localization	BP
GO:0051656	1	0.0970653594501264	0	281	establishment of organelle localization	BP
GO:0051663	1	0.884440049960331	0	15	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	BP
GO:0051668	1	0.835126523320288	0	22	localization within membrane	BP
GO:0051683	1	0.967801392764234	0	4	establishment of Golgi localization	BP
GO:0051693	1	0.975753746032634	0	3	actin filament capping	BP
GO:0051701	1	0.952088200706563	0	6	interaction with host	BP
GO:0051703	1	0.906444611434089	0	12	intraspecies interaction between organisms	BP
GO:0051764	1	0.952088200706563	0	6	actin crosslink formation	BP
GO:0051780	1	0.921413769341664	0	10	behavioral response to nutrient	BP
GO:0051781	1	0.808176960391804	0	26	positive regulation of cell division	BP
GO:0051783	1	0.38496536462312	0	116	regulation of nuclear division	BP
GO:0051784	1	0.769355016214344	0	32	negative regulation of nuclear division	BP
GO:0051785	1	0.795026067286516	0	28	positive regulation of nuclear division	BP
GO:0051788	1	0.884440049960331	0	15	response to misfolded protein	BP
GO:0051823	1	0.975753746032634	0	3	regulation of synapse structural plasticity	BP
GO:0051865	1	0.769355016214344	0	32	protein autoubiquitination	BP
GO:0051881	1	0.899050345204383	0	13	regulation of mitochondrial membrane potential	BP
GO:0051882	1	0.921413769341664	0	10	mitochondrial depolarization	BP
GO:0051890	1	0.906444611434089	0	12	regulation of cardioblast differentiation	BP
GO:0051892	1	0.936626989732104	0	8	negative regulation of cardioblast differentiation	BP
GO:0051896	1	0.848932173009371	0	20	regulation of protein kinase B signaling	BP
GO:0051897	1	0.913898925672856	0	11	positive regulation of protein kinase B signaling	BP
GO:0051898	1	0.936626989732104	0	8	negative regulation of protein kinase B signaling	BP
GO:0051899	1	0.855919269083522	0	19	membrane depolarization	BP
GO:0051900	1	0.921413769341664	0	10	regulation of mitochondrial depolarization	BP
GO:0051923	1	0.944326348463974	0	7	sulfation	BP
GO:0051924	1	0.775694983385455	0	31	regulation of calcium ion transport	BP
GO:0051926	1	0.899050345204383	0	13	negative regulation of calcium ion transport	BP
GO:0051928	1	0.913898925672856	0	11	positive regulation of calcium ion transport	BP
GO:0051930	1	0.944326348463974	0	7	regulation of sensory perception of pain	BP
GO:0051931	1	0.944326348463974	0	7	regulation of sensory perception	BP
GO:0051932	1	0.959913047229732	0	5	synaptic transmission, GABAergic	BP
GO:0051937	1	0.944326348463974	0	7	catecholamine transport	BP
GO:0051952	1	0.936626989732104	0	8	regulation of amine transport	BP
GO:0051954	1	0.959913047229732	0	5	positive regulation of amine transport	BP
GO:0051955	1	0.936626989732104	0	8	regulation of amino acid transport	BP
GO:0051957	1	0.959913047229732	0	5	positive regulation of amino acid transport	BP
GO:0051962	1	0.228124762029904	0	179	positive regulation of nervous system development	BP
GO:0051964	1	0.531322842540278	0	77	negative regulation of synapse assembly	BP
GO:0051965	1	0.626473816645884	0	57	positive regulation of synapse assembly	BP
GO:0051966	1	0.848932173009371	0	20	regulation of synaptic transmission, glutamatergic	BP
GO:0051968	1	0.959913047229732	0	5	positive regulation of synaptic transmission, glutamatergic	BP
GO:0051969	1	0.944326348463974	0	7	regulation of transmission of nerve impulse	BP
GO:0051970	1	0.944326348463974	0	7	negative regulation of transmission of nerve impulse	BP
GO:0051983	1	0.581736291678961	0	66	regulation of chromosome segregation	BP
GO:0051984	1	0.877223076888439	0	16	positive regulation of chromosome segregation	BP
GO:0051985	1	0.808176960391804	0	26	negative regulation of chromosome segregation	BP
GO:0052126	1	0.952088200706563	0	6	movement in host environment	BP
GO:0052128	1	0.944326348463974	0	7	positive energy taxis	BP
GO:0052129	1	0.975753746032634	0	3	negative energy taxis	BP
GO:0052372	1	0.967801392764234	0	4	modulation by symbiont of entry into host	BP
GO:0052646	1	0.952088200706563	0	6	alditol phosphate metabolic process	BP
GO:0052652	1	0.726385548880583	0	39	cyclic purine nucleotide metabolic process	BP
GO:0052803	1	0.975753746032634	0	3	imidazole-containing compound metabolic process	BP
GO:0055003	1	0.967801392764234	0	4	cardiac myofibril assembly	BP
GO:0055024	1	0.959913047229732	0	5	regulation of cardiac muscle tissue development	BP
GO:0055025	1	0.959913047229732	0	5	positive regulation of cardiac muscle tissue development	BP
GO:0055049	1	0.975753746032634	0	3	astral spindle assembly	BP
GO:0055050	1	0.975753746032634	0	3	astral spindle assembly involved in male meiosis	BP
GO:0055057	1	0.567536691103514	0	69	neuroblast division	BP
GO:0055059	1	0.586547011477836	0	65	asymmetric neuroblast division	BP
GO:0055067	1	0.652778794115474	0	52	monovalent inorganic cation homeostasis	BP
GO:0055069	1	0.877223076888439	0	16	zinc ion homeostasis	BP
GO:0055070	1	0.884440049960331	0	15	copper ion homeostasis	BP
GO:0055074	1	0.60618588312705	0	61	calcium ion homeostasis	BP
GO:0055081	1	0.913898925672856	0	11	anion homeostasis	BP
GO:0055088	1	0.446763753043023	0	98	lipid homeostasis	BP
GO:0055089	1	0.967801392764234	0	4	fatty acid homeostasis	BP
GO:0055090	1	0.708703756957198	0	42	acylglycerol homeostasis	BP
GO:0055092	1	0.835126523320288	0	22	sterol homeostasis	BP
GO:0055093	1	0.906444611434089	0	12	response to hyperoxia	BP
GO:0055115	1	0.952088200706563	0	6	entry into diapause	BP
GO:0055116	1	0.959913047229732	0	5	entry into reproductive diapause	BP
GO:0060004	1	0.936626989732104	0	8	reflex	BP
GO:0060012	1	0.944326348463974	0	7	synaptic transmission, glycinergic	BP
GO:0060025	1	0.877223076888439	0	16	regulation of synaptic activity	BP
GO:0060026	1	0.936626989732104	0	8	convergent extension	BP
GO:0060027	1	0.959913047229732	0	5	convergent extension involved in gastrulation	BP
GO:0060033	1	0.446763753043023	0	98	anatomical structure regression	BP
GO:0060041	1	0.967801392764234	0	4	retina development in camera-type eye	BP
GO:0060049	1	0.967801392764234	0	4	regulation of protein glycosylation	BP
GO:0060050	1	0.975753746032634	0	3	positive regulation of protein glycosylation	BP
GO:0060070	1	0.312911265875384	0	141	canonical Wnt signaling pathway	BP
GO:0060071	1	0.967801392764234	0	4	Wnt signaling pathway, planar cell polarity pathway	BP
GO:0060074	1	0.921413769341664	0	10	synapse maturation	BP
GO:0060078	1	0.808176960391804	0	26	regulation of postsynaptic membrane potential	BP
GO:0060079	1	0.835126523320288	0	22	excitatory postsynaptic potential	BP
GO:0060086	1	0.936626989732104	0	8	circadian temperature homeostasis	BP
GO:0060142	1	0.848932173009371	0	20	regulation of syncytium formation by plasma membrane fusion	BP
GO:0060147	1	0.870064263652585	0	17	regulation of posttranscriptional gene silencing	BP
GO:0060148	1	0.906444611434089	0	12	positive regulation of posttranscriptional gene silencing	BP
GO:0060158	1	0.952088200706563	0	6	phospholipase C-activating dopamine receptor signaling pathway	BP
GO:0060173	1	0.928989627671297	0	9	limb development	BP
GO:0060179	1	0.43223533234742	0	102	male mating behavior	BP
GO:0060180	1	0.775694983385455	0	31	female mating behavior	BP
GO:0060184	1	0.967801392764234	0	4	cell cycle switching	BP
GO:0060191	1	0.975753746032634	0	3	regulation of lipase activity	BP
GO:0060193	1	0.975753746032634	0	3	positive regulation of lipase activity	BP
